Exercício: 2017
Escopo: Municípios do Estado - PA
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";832327,48
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";349821,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";349821,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";349821,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";17465,05
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.6.0.0.13.00.00 - Serviços Administrativos";17465,05
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";77876854,95
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";75438138,42
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";38045002,02
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";19781683,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";18074857,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.01.03.00 - Cota-Parte do Fundo de Participação dos Municípios - 1% Cota Anual";803533,31
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.01.04.00 - Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho (67)(I)";829032,72
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";74259,97
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";8981901,07
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.22.11.00 - Cota-Parte da Compensação Financeira de Recursos Hídricos";8771944,65
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";209956,42
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";6379234,73
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";742618,52
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";1978171,07
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";68073,84
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";113319,45
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";9531411,14
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";9046508,31
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";8125806,24
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";646091,01
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";199984,74
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";74626,32
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";484902,83
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";27861725,26
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";15165470,94
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";12696254,32
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";2438716,53
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades";2281810,23
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.1.01.00.00 - Transferências de Convênios da União para o Sistema Único de Saúde - SUS";785514,00
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação";97999,7
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.1.99.00.00 - Outras Transferências de Convênios da União";1398296,53
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";156906,3
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.2.02.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Educação";131906,3
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados";25000,00
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";819720,3
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";654276,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";654276,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";654276,34
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";165443,96
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Receitas Brutas Realizadas";"1.9.9.0.99.00.00 - Outras Receitas";165443,96
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"Total Receitas";5437814,57
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";5437814,57
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";5437814,57
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";5437814,57
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";3643437,68
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";3629822,96
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";3614971,13
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";14851,83
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";13614,72
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";1794376,89
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";1794376,89
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";1625161,49
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";129218,41
Prefeitura Municipal de Goianésia do Pará - PA;1503093;PA;38677;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";39996,99
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"Total Receitas";81743640,8
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";81218627,79
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";3892126,74
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";3434829,13
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";2102125,02
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";228494,66
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";1758985,39
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";1758985,39
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";114644,97
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";1332704,11
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";1332704,11
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";457297,61
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";390093,55
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços";67204,06
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.1.2.2.99.00.00 - Outras Taxas pela Prestação de Serviços";67204,06
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";963971,7
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";963971,7
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";491771,48
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";491771,48
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";491771,48
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";75819076,37
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";75787193,71
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";33944137,97
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";22023370,39
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";21897137,2
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";126233,19
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";233284,91
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";233284,91
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";8851416,86
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";890070,88
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";1723341,7
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";82965,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";139688,23
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";11944334,43
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";11363237,58
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";9994481,78
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";1044565,42
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";239933,32
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";84257,06
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.2.99.00.00 - Outras Transferências dos Estados";581096,85
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";29898721,31
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";18067266,36
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";11831454,95
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";31882,66
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.7.6.4.00.00.00 - Transferências de Convênios de Instituições Privadas";31882,66
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";51681,5
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.1.0.00.00.00 - Multas e Juros de Mora";41990,18
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.1.1.00.00.00 - Multas e Juros de Mora dos Tributos";37705,35
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.1.1.99.00.00 - Multas e Juros de Mora de Outros Tributos";37705,35
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.1.8.00.00.00 - Multas e Juros de Mora de Outras Receitas";4284,83
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.1.8.99.00.00 - Outras Multas e Juros de Mora";4284,83
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";9631,4
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";9631,4
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";9631,4
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";59,92
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"1.9.9.0.99.00.00 - Outras Receitas";59,92
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";525013,01
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";525013,01
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.2.0.00.00.00 - Transferências Intergovernamentais";300000,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.2.1.00.00.00 - Transferências da União";300000,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.2.1.99.00.00 - Outras Transferências da União";300000,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";225013,01
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";140000,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.7.1.99.00.00 - Outras Transferências de Convênios da União";140000,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.7.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades";85013,01
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Receitas Brutas Realizadas";"2.4.7.2.02.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Educação";85013,01
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"Total Receitas";6314270,76
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";6314270,76
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";6314270,76
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";6314270,76
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";4058474,11
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";4041881,11
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";4016634,65
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";25246,46
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";16593,00
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";2255796,65
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";2255796,65
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";1998896,61
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";208913,34
Prefeitura Municipal de Uruará - PA;1508159;PA;44370;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";47986,7
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"Total Receitas";49657173,03
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";47130224,52
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";2319494,96
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";2120216,55
