Exercício: 2016
Escopo: Municípios do Estado - PA
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";3788899,31
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";10213629,16
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";136147,8
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";731635,92
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";19328938,41
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";18458055,74
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";16155652,3
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";1939189,42
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";363214,02
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";794356,67
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.2.99.00.00 - Outras Transferências dos Estados";76526,00
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";76150096,13
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";42658981,1
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";33491115,03
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.5.0.00.00.00 - Transferências de Pessoas";79400,11
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";3548954,66
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";3548954,66
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.7.6.2.02.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Educação";3548954,66
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";384402,66
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.1.0.00.00.00 - Multas e Juros de Mora";175599,17
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.1.9.00.00.00 - Multas de Outras Origens";175599,17
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";67682,82
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";67682,82
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";67682,82
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.3.0.00.00.00 - Receita da Dívida Ativa";141120,67
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária";141120,67
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"1.9.3.1.11.00.00 - Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";141120,67
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";3370572,65
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";3370572,65
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.2.0.00.00.00 - Transferências Intergovernamentais";2452941,06
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.2.1.00.00.00 - Transferências da União";2452941,06
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.2.1.01.00.00 - Participação na Receita da União";2228706,00
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.2.1.02.00.00 - Transferências de Recursos Destinados a Programas de Educação";224235,06
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";917631,59
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";917631,59
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"2.4.7.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação";917631,59
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias";2035649,08
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias";2035649,08
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"7.2.1.0.00.00.00 - Contribuições Sociais Intraorçamentárias";2035649,08
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"7.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público Intraorçamentárias";2035649,08
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Receitas Brutas Realizadas";"7.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio Intraorçamentária";2035649,08
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"Total Receitas";17993600,54
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";17993600,54
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";17993600,54
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";17993600,54
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";14301988,81
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";14274759,25
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";14262964,6
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";11794,65
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";27229,56
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";3691611,73
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";3691611,73
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";3231130,68
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";387838,2
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;150431;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";72642,85
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"Total Receitas";36403472,34
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";36403472,34
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";1065652,46
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";1014555,73
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";598829,41
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";103978,59
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";405482,34
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";219907,55
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos";185574,79
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";89368,48
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";415726,32
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";415726,32
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";51096,73
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";32861,05
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços";18235,68
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.2.2.28.00.00 - Taxa de Cemitérios";4121,63
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.1.2.2.99.00.00 - Outras Taxas pela Prestação de Serviços";14114,05
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";87699,8
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";87699,8
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";258870,14
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";258870,14
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";258870,14
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";63209,54
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.6.0.0.13.00.00 - Serviços Administrativos";36978,7
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.6.0.0.41.00.00 - Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de Água";21254,59
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.6.0.0.47.00.00 - Serviços de Iluminação Pública";4976,25
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";34922126,19
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";34156479,39
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";18480700,38
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";13650968,75
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";13647680,69
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";3288,06
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";252698,96
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.22.20.00 - Cota-Parte da Compensação Financeira de Recursos Minerais - CFEM";145941,62
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";106757,34
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";2837580,65
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";460508,74
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";1153886,36
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";34036,92
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";91020,00
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";5348860,19
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";4490525,5
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";4041939,69
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";265817,84
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI - Municípios";149808,75
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";32959,22
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";390968,47
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.2.99.00.00 - Outras Transferências dos Estados";467366,22
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";10326918,82
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";5785214,81
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";4541704,01
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";765646,8
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";765646,8
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados";765646,8
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";5914,21
Prefeitura Municipal de Santa Bárbara do Pará - PA;1506351;PA;19645;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";5914,21
