Exercício: 2018
Escopo: Municípios do Estado - PA
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.2.8.01.2.0 Cota-Parte do IPVA";247256,91
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios";182218,45
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.2.8.01.4.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico";34544,29
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.2.8.03.0.0 Transferência de Recursos do Estado para Programas de Saúde ¿ Repasse Fundo a Fundo";664557,43
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.2.8.99.0.0 Outras Transferências dos Estados";185219,5
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas";15981878,83
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios";15981878,83
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB";15981878,83
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.9.0.0.00.0.0 - Outras Receitas Correntes";32426,19
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";32426,19
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.9.2.1.00.0.0 - Indenizações";2236,53
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.9.2.2.00.0.0 - Restituições";30189,66
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"1.9.2.2.99.0.0 - Outras Restituições";30189,66
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.0.0.0.00.0.0 - Receitas de Capital";1147497,93
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.0.0.00.0.0 - Transferências de Capital";1147497,93
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.1.0.00.0.0 - Transferências da União e de suas Entidades";1147452,09
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";1147452,09
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.1.8.03.0.0 Transferências de Recursos do Sistema Único de Saúde ¿ SUS";1147452,09
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades";45,84
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.2.8.00.0.0 Transferências dos Estados, Distrito Federal, e de suas Entidades";45,84
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Receitas Brutas Realizadas";"2.4.2.8.03.0.0 Transferências de Recursos do Sistema Único de Saúde ¿ SUS";45,84
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"Total Receitas";3745883,97
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.0.0.0.00.0.0 - Receitas Correntes";3745883,97
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.0.0.00.0.0 - Transferências Correntes";3745883,97
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";2583555,49
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";2583555,49
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.8.01.0.0 Participação na Receita da União";2573970,61
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal";2571871,68
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural";2098,93
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.8.06.0.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";9584,88
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.1.8.06.1.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";9584,88
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades";1162328,48
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios";1162328,48
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.2.8.01.0.0 Participação na Receita dos Estados";1162328,48
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.2.8.01.1.0 Cota-Parte do ICMS";1084176,12
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.2.8.01.2.0 Cota-Parte do IPVA";45161,68
Prefeitura Municipal de Belterra - PA;1501451;PA;17145;"Deduções - FUNDEB";"1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios";32990,68
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"Total Receitas";56221600,24
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.0.0.0.00.0.0 - Receitas Correntes";50986324,14
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";2494363,79
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.0.00.0.0 - Impostos";1876143,3
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza";554588,75
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte";554588,75
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho";205140,19
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos";349448,56
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";1321554,55
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";596745,49
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.8.01.1.0 Imposto sobre a Propriedade Predial e Territorial Urbana";43362,79
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.8.01.4.0 Imposto sobre Transmissão ¿Inter Vivos¿ de Bens Imóveis e de Direitos Reais sobre Imóveis";553382,7
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";724809,06
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza";724809,06
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.2.0.00.0.0 - Taxas";618220,49
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia";618174,93
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";128352,32
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental";489822,61
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços";45,56
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços";45,56
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.2.0.0.00.0.0 - Contribuições";21128,65
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.2.2.0.00.0.0 - Contribuições Econômicas";21128,65
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.2.2.8.00.0.0 - Contribuições Econômicas Específicas de EST/DF/MUN";21128,65
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.0.0.00.0.0 - Receita Patrimonial";126071,71
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";28911,31
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação";28911,31
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.1.0.01.1.0 - Aluguéis e Arrendamentos";28911,31
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.2.0.00.0.0 - Valores Mobiliários";97052,44
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";97052,44
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários";97052,44
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.3.9.0.00.0.0 - Demais Receitas Patrimoniais";107,96
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.6.0.0.00.0.0 - Receita de Serviços";5014,55
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";1694,55
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.6.1.0.03.0.0 - Serviços de Registro, Certificação e Fiscalização";1694,55
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.6.9.0.00.0.0 - Outros Serviços";3320,00
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.6.9.0.99.0.0 - Outros Serviços";3320,00
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.0.0.00.0.0 - Transferências Correntes";48329363,98
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";21773864,21
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";21773864,21
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.01.0.0 Participação na Receita da União";14605132,31
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal";13987633,29
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural";617499,02
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.02.0.0 Transferência da Compensação Financeira pela Exploração de Recursos Naturais";213893,92
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.02.6.0 Cota-Parte do Fundo Especial do Petróleo ¿ FEP";213893,92
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.03.0.0 Transferência de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo";4929662,19
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.04.0.0 Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";547472,2
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.05.0.0 Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";1216828,29
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.05.1.0 Transferências do Salário-Educação";377286,33
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.05.2.0 Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ¿ PDDE";960,00
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.05.3.0 Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE";378124,00
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.05.4.0 Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE";377944,71
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.05.9.0 Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";82513,25
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.06.0.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";79179,48
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.06.1.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";79179,48
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.1.8.99.0.0 Outras Transferências da União";181695,82
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades";11667955,82
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios";11667955,82
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.01.0.0 Participação na Receita dos Estados";11077681,38
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.01.1.0 Cota-Parte do ICMS";10374434,89
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.01.2.0 Cota-Parte do IPVA";375572,58
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios";290819,11
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.01.4.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico";36854,8
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.03.0.0 Transferência de Recursos do Estado para Programas de Saúde ¿ Repasse Fundo a Fundo";303668,69
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.10.0.0 Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades";232905,75
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.10.2.0 Transferências de Convênio dos Estados Destinadas a Programas de Educação";232905,75
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.2.8.99.0.0 Outras Transferências dos Estados";53700,00
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas";14887543,95
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios";14887543,95
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB";14887543,95
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.9.0.0.00.0.0 - Outras Receitas Correntes";10381,46
Prefeitura Municipal de Santa Maria das Barreiras - PA;1506583;PA;20396;"Receitas Brutas Realizadas";"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";10381,46
